lat,lon,value
42.3521281,-71.1220431,1650
42.375,-71.1525,1650
42.3379739,-71.1214784,1650
42.3431202,-71.1437427,1650
42.338949,-71.150268,1650
42.381601,-71.0966975,1650
42.340308,-71.1424393,1650
42.397941,-71.1214178,1650
42.2811533,-71.1607151,1650
42.391516,-71.110863,1650
42.3455692,-71.1364662,1650
42.3160173,-71.1139943,1650
42.2844,-71.1238,1650
42.4047839,-71.1297325,1650
42.4047839,-71.1297325,1650
42.3447311,-71.1419341,1650
42.34659,-71.1363548,1650
42.3541199,-71.1378479,1650
42.3418861,-71.1423761,1650
42.29383,-71.1367125,1650
42.349957,-71.164733,1650
42.3866,-71.0134,1650
42.3359,-71.0525,1650
42.2741,-71.1395,1650
42.3523,-71.1351,1650
42.3543,-71.1292,1650
42.3543,-71.1292,1650
42.386526,-71.0904759,1650
42.412058,-71.1106217,1650
42.3509199,-71.1681526,1650
42.3744322,-71.1815454,1650
42.3166,-71.0551,1650
42.354074,-71.158059,1650
42.4166072,-71.1104605,1650
42.374982,-71.16164,1650
42.3687,-71.0355,1650
42.3810145,-71.175793,1650
42.3328177,-71.0520466,1650
42.36,-71.1317,1650
42.2860784,-71.1432042,1650
42.31646,-71.040646,1675
42.31646,-71.040646,1675
42.3585952,-71.1590999,1675
42.3394761,-71.1313293,1675
42.2994,-71.1608,1675
42.3398527,-71.1177355,1675
42.3395959,-71.0910803,1675
42.3536,-71.1379,1675
42.3362545,-71.1485424,1675
42.337665,-71.149839,1675
42.2900305,-71.066876,1675
42.3413654,-71.1476043,1675
42.388432,-71.1106189,1675
42.3191,-71.0395,1675
42.3817636,-71.1196562,1700
42.3724726,-71.0911953,1700
42.317028,-71.040744,1700
42.331743,-71.1139103,1700
42.3412974,-71.0720577,1700
42.3487456,-71.0856494,1700
42.350057,-71.0891084,1700
42.3463028,-71.0892699,1700
42.3670299,-71.054277,1700
42.343222,-71.086936,1700
42.343222,-71.086936,1700
42.347317,-71.075828,1700
42.3965144,-71.1223426,1700
42.3646,-71.0537,1700
42.3424,-71.1208,1700
42.3417,-71.0879,1700
42.3639,-71.0566,1700
42.3649469,-71.051788,1700
42.3665801,-71.0535777,1700
42.3428598,-71.097015,1700
42.3487456,-71.0856494,1700
42.3201,-71.0489,1700
42.3397864,-71.1447768,1700
42.338479,-71.1290321,1700
42.3506,-71.0788,1700
42.3465658,-71.0904113,1700
42.3465658,-71.0904113,1700
42.3382866,-71.0766237,1700
42.391868,-71.111638,1700
42.3540229,-71.0744155,1700
42.3514623,-71.0755996,1700
42.3668793,-71.053886,1700
42.3982822,-71.1313519,1700
42.3636421,-71.0546574,1700
42.3503,-71.0847,1700
42.3347214,-71.0472644,1700
42.3473142,-71.1287916,1700
42.3954,-71.1239,1700
42.3913273,-71.0994094,1700
42.343003,-71.117477,1700
42.2965458,-71.1576061,1700
42.3808,-71.1541,1700
42.3764,-71.0525,1700
42.3501592,-71.1308953,1700
42.3671254,-71.1111159,1700
42.3805078,-71.1746135,1700
42.3421175,-71.0913283,1700
42.4058187,-71.0950307,1700
42.3518808,-71.1212666,1700
42.338021,-71.147496,1700
42.338021,-71.147496,1700
42.3462331,-71.1356277,1700
42.3547836,-71.130517,1700
42.3414002,-71.0976304,1700
42.2927778,-71.0628415,1700
42.371927,-71.081331,1700
42.352,-71.0594,1700
42.3843632,-71.1004238,1700
42.376488,-71.0998821,1700
42.3506636,-71.1264455,1700
42.3507461,-71.1336441,1700
42.3724726,-71.0911953,1700
42.3721,-71.0825,1700
42.339,-71.149,1700
42.3354,-71.1302,1700
42.407065,-71.008444,1700
42.415391,-71.14464,1700
42.391868,-71.111638,1700
42.3305,-71.0534,1700
42.3729093,-71.0945012,1700
42.3729093,-71.0945012,1700
42.3844903,-71.1307899,1700
42.3844903,-71.1307899,1700
42.367676,-71.081109,1700
42.380832,-71.1632497,1700
42.4293079,-71.0540252,1700
42.3507,-71.1638,1700
42.4287867,-71.0537008,1700
42.3459399,-71.1414431,1700
42.3533708,-71.1356442,1700
42.3546135,-71.1270974,1700
42.3855151,-71.0996366,1700
42.3381,-71.1433,1700
42.3511,-71.1645,1700
42.3431875,-71.1419274,1700
42.3780894,-71.1072543,1700
42.3732,-71.091,1700
42.3122013,-71.062303,1700
42.3314,-71.0404,1700
42.3521,-71.1216,1700
42.3521,-71.1216,1700
42.3521,-71.1216,1700
42.352,-71.1224,1700
42.3449,-71.1636,1700
42.4011361,-71.105067,1700
42.39897,-71.1093857,1700
42.3489544,-71.1612986,1700
42.3975194,-71.1001036,1700
42.3734,-71.091,1700
42.315767,-71.053603,1700
42.3086705,-71.1017581,1700
42.377255,-71.102205,1700
42.3797956,-71.1729854,1700
42.3680412,-71.1786892,1700
42.3842381,-71.086596,1700
42.3000789,-71.014554,1700
42.288149,-71.1263131,1700
42.3511,-71.1652,1700
42.3441315,-71.1382586,1700
42.3331891,-71.1096016,1700
42.289657,-71.1334697,1700
42.2955005,-71.072109,1700
42.4148,-71.112,1700
42.3455038,-71.0842081,1725
42.3634,-71.0637,1725
42.3956991,-71.1205034,1725
42.3449,-71.0866,1725
42.375051,-71.1111029,1725
42.339,-71.1199,1725
42.344787,-71.080911,1725
42.4268,-71.0714,1725
42.345231,-71.095326,1725
42.2873,-71.0712,1725
42.353588,-71.1301596,1725
42.2775,-71.0303,1725
42.4027,-70.9986,1725
42.3256746,-71.122407,1725
42.413049,-71.147187,1725
42.40597,-71.131652,1725
42.404,-71.1338,1725
42.3652093,-71.0554811,1750
42.3794714,-71.0979936,1750
42.343331,-71.085797,1750
42.3376518,-71.141953,1750
42.3492718,-71.0887197,1750
42.3666,-71.0532,1750
42.3377213,-71.0998524,1750
42.3769296,-71.1126844,1750
42.3465504,-71.0908159,1750
42.361178,-71.0636806,1750
42.3487472,-71.0970983,1750
42.340833,-71.0912295,1750
42.3682972,-71.1017425,1750
42.3599,-71.0644,1750
42.3386894,-71.1126494,1750
42.4103,-71.0765,1750
42.3401,-71.0743,1750
42.4054,-71.0785,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3428,-71.097,1750
42.3431,-71.0891,1750
42.3405,-71.0912,1750
42.3431,-71.0891,1750
42.3431,-71.0891,1750
42.3401,-71.0743,1750
42.3342,-71.1009,1750
42.3401,-71.0743,1750
42.3405469,-71.1476568,1750
42.3321347,-71.1095677,1750
42.3787395,-71.093094,1750
42.3329689,-71.0474618,1750
42.384376,-71.133488,1750
42.3735149,-71.0991552,1750
42.3386332,-71.1492504,1750
42.3585544,-71.1331121,1750
42.3296,-71.1061,1750
42.336836,-71.1503143,1750
42.348739,-71.1341658,1750
42.371716,-71.079692,1750
42.398518,-71.124159,1750
42.3496,-71.1335,1750
42.3547,-71.1278,1750
42.3502,-71.1335,1750
42.300833,-71.084154,1750
42.2854137,-71.1455091,1750
42.35926,-71.1319296,1750
42.352437,-71.1629,1750
42.405953,-70.9954167,1750
42.3122245,-71.0773244,1750
42.3153977,-71.0655517,1750
42.3815593,-71.116309,1775
42.38185,-71.117775,1775
42.3953135,-71.1195942,1775
42.3519383,-71.1234129,1775
42.3374579,-71.144141,1775
42.31646,-71.040646,1775
42.397719,-71.123504,1775
42.3493,-71.0836,1775
42.3496918,-71.0821965,1775
42.378738,-71.124382,1775
42.351154,-71.1314434,1775
42.327995,-71.099368,1775
42.3999,-71.1252,1775
42.4037189,-71.1396683,1775
42.3454,-71.1056,1775
42.3317,-71.0971,1775
42.3456975,-71.1046217,1775
42.3998,-71.1252,1775
42.4072,-71.1088,1775
42.4055,-71.0938,1775
42.2806954,-71.1206864,1775
42.3465701,-71.072418,1800
42.32644,-71.14405,1800
42.3429823,-71.0668233,1800
42.3614,-71.1007,1800
42.3846,-71.078,1800
42.3659626,-71.0550055,1800
42.3848214,-71.1193332,1800
42.3426391,-71.0903123,1800
42.4272078,-71.0720538,1800
42.3413985,-71.086452,1800
42.3488549,-71.0898392,1800
42.3577768,-71.0702893,1800
42.3922871,-71.0478342,1800
42.340447,-71.1125549,1800
42.3410819,-71.0893918,1800
42.31787,-71.175033,1800
42.368257,-71.107955,1800
42.368257,-71.107955,1800
42.3429898,-71.0949657,1800
42.3629,-71.0996,1800
42.3773687,-71.1106121,1800
42.379719,-71.0663542,1800
42.3432529,-71.161933,1800
42.345105,-71.074872,1800
42.3676826,-71.1071864,1800
42.3273,-71.116,1800
42.383942,-71.077642,1800
42.383942,-71.077642,1800
42.3579409,-71.0626867,1800
42.379518,-71.125821,1800
42.3432,-71.0778,1800
42.3191899,-71.1818347,1800
42.3593079,-71.0668368,1800
42.3776303,-71.1094039,1800
42.3664,-71.1019,1800
42.3464175,-71.0789983,1800
42.3535177,-71.1374946,1800
42.3472534,-71.0735185,1800
42.3781,-71.1211,1800
42.341,-71.0875,1800
42.341,-71.0875,1800
42.3342,-71.1009,1800
42.341,-71.0875,1800
42.3975624,-71.1216511,1800
42.384685,-71.131327,1800
42.3737552,-71.0903572,1800
42.3418073,-71.1469686,1800
42.3398001,-71.1590816,1800
42.3489871,-71.1397405,1800
42.32478,-71.12148,1800
42.3491,-71.1316,1800
42.4097425,-71.109919,1800
42.38018,-71.1086984,1800
42.3862007,-71.1161524,1800
42.358103,-71.1072556,1800
42.33647,-71.1414686,1800
42.3495933,-71.1320364,1800
42.369704,-71.101997,1800
42.3457,-71.1371,1800
42.3261,-71.1212,1800
42.3928966,-71.1140041,1800
42.326512,-71.146758,1800
42.3573761,-71.1080322,1800
42.35438,-71.1314114,1800
42.3700755,-71.1029309,1800
42.3799,-71.1283,1800
42.3468804,-71.1386411,1800
42.3378809,-71.1420457,1800
42.339439,-71.1458569,1800
42.343804,-71.1287696,1800
42.3851795,-71.1161403,1800
42.325756,-71.120516,1800
42.369384,-71.0836237,1800
42.3445336,-71.1694762,1800
42.3505535,-71.0600455,1800
42.3762765,-71.162498,1800
42.3737,-71.1624,1800
42.31954,-71.1116732,1800
42.3779,-71.099,1800
42.3677,-71.0952,1800
42.4221,-71.1264,1800
42.3809807,-71.1076361,1800
42.3932895,-71.1148912,1800
42.418917,-71.125845,1800
42.3939359,-71.1283479,1800
42.3765,-71.1078,1800
42.3593,-71.1438,1800
42.3409,-71.1524,1800
42.3511,-71.127,1800
42.3511,-71.127,1800
42.3511,-71.127,1800
42.3511,-71.127,1800
42.3511,-71.127,1800
42.3511,-71.127,1800
42.3511,-71.127,1800
42.3596,-71.1431,1800
42.4097425,-71.109919,1800
42.4097425,-71.109919,1800
42.3851443,-71.0860656,1800
42.3244252,-71.1083752,1800
42.379487,-71.0920469,1800
42.406916,-71.1086758,1800
42.4097389,-71.1287276,1800
42.3466,-71.1526,1800
42.4074799,-71.1088924,1800
42.370741,-71.0833045,1800
42.3291,-71.0978,1800
42.416871,-71.141891,1800
42.3934294,-71.1320512,1800
42.4119873,-71.1253131,1800
42.3182469,-71.1054124,1800
42.4156,-71.1432,1800
42.347933,-71.138913,1800
42.39194,-71.1009658,1800
42.3508,-71.1604,1800
42.368251,-71.153967,1800
42.348185,-71.149755,1800
42.2834245,-71.1313681,1800
42.3432268,-71.1436296,1800
42.4017949,-71.105951,1800
42.406159,-71.007823,1800
42.4085869,-70.9935524,1800
42.315349,-71.083304,1800
42.3822585,-71.157935,1825
42.347456,-71.1183108,1825
42.3611913,-71.0687125,1825
42.3425432,-71.1202391,1825
42.3455,-71.0853,1825
42.3473,-71.1168,1825
42.3473,-71.1168,1825
42.3474,-71.1177,1825
42.3656,-71.0657,1825
42.397719,-71.123504,1825
42.4147559,-71.0708,1825
42.3838314,-71.1340881,1825
42.3619633,-71.1304191,1825
42.3970508,-70.9869843,1850
42.3800429,-71.1524557,1850
42.3439376,-71.1142721,1850
42.3618172,-71.0708255,1850
42.3413871,-71.1236336,1850
42.3529,-71.0787,1850
42.3786,-71.1222,1850
42.346385,-71.073106,1850
42.339892,-71.1596004,1850
42.338751,-71.081653,1850
42.3071759,-71.1086768,1850
42.3593,-71.0677,1850
42.3586,-71.0627,1850
42.3586,-71.0627,1850
42.3405,-71.0912,1850
42.3423,-71.0904,1850
42.3405,-71.0912,1850
42.3405,-71.0912,1850
42.3405,-71.0912,1850
42.3414,-71.0892,1850
42.3414,-71.0892,1850
42.3414,-71.0892,1850
42.3423,-71.0904,1850
42.3502,-71.1411,1850
42.4309,-71.0578,1850
42.3402739,-71.1511417,1850
42.3443488,-71.094912,1850
42.372203,-71.1155885,1850
42.337014,-71.1450111,1850
42.401708,-71.132603,1850
42.3054202,-71.1147023,1850
42.338747,-71.1372315,1850
42.339715,-71.1577802,1850
42.3519383,-71.1234129,1850
42.340058,-71.159758,1850
42.2929,-71.0671,1850
42.3516091,-71.1251612,1850
42.3524891,-71.0613527,1850
42.345553,-71.15023,1850
42.3917213,-71.0359605,1850
42.3930473,-71.1252603,1850
42.2999,-71.1554,1850
42.3937002,-71.1362313,1850
42.3370528,-71.0739841,1850
42.2947,-71.1305,1850
42.38913,-71.1116686,1850
42.360127,-71.1259684,1850
42.336142,-71.149326,1850
42.2738,-71.0308,1850
42.3384,-71.1368,1850
42.3505,-71.129,1850
42.2568,-71.0218,1850
42.360127,-71.1259684,1850
42.384161,-71.084874,1850
42.306629,-71.102715,1850
42.3054202,-71.1147023,1850
42.3124788,-71.1015837,1850
42.4018,-70.9855,1850
42.4195666,-71.0863244,1850
42.4195666,-71.0863244,1850
42.4195666,-71.0863244,1850
42.345657,-71.072746,1875
42.3846,-71.078,1875
42.3392016,-71.1211436,1875
42.317028,-71.040744,1875
42.3432292,-71.1254153,1875
42.339,-71.0836,1875
42.3473,-71.1168,1875
42.3473,-71.1168,1875
42.3383,-71.0847,1875
42.3853718,-71.1193999,1875
42.3939294,-71.0960589,1875
42.3626902,-71.1047972,1875
42.2965458,-71.1576061,1875
42.3626902,-71.1047972,1875
42.349659,-71.164268,1875
42.3404445,-71.1112112,1900
42.3637,-71.0633,1900
42.3342,-71.1009,1900
42.4021,-71.0811,1900
42.3471633,-71.1033463,1900
42.3708078,-71.1096223,1900
42.3515295,-71.086985,1900
42.3515295,-71.086985,1900
42.3433639,-71.1045815,1900
42.3386193,-71.118159,1900
42.358,-71.0691,1900
42.3708,-71.1019,1900
42.3793645,-71.1298312,1900
42.349872,-71.0933376,1900
42.369823,-71.1125687,1900
42.354045,-71.1323607,1900
42.370625,-71.101347,1900
42.4021,-71.0811,1900
42.4032,-71.0807,1900
42.3342,-71.1009,1900
42.3342,-71.1009,1900
42.3342,-71.1009,1900
42.3476,-71.1037,1900
42.347588,-71.13823,1900
42.421448,-71.162156,1900
42.3424,-71.1404363,1900
42.3671283,-71.0357041,1900
42.383218,-71.136886,1900
42.3836603,-71.0869153,1900
42.3054,-71.1133,1900
42.340833,-71.0912295,1900
42.3966595,-71.1115485,1900
42.3937701,-71.111247,1900
42.3844368,-71.1176372,1900
42.3359071,-71.150737,1900
42.3474,-71.1212,1900
42.3627,-71.0536,1900
42.2938316,-71.0570043,1900
42.405231,-71.1303465,1900
42.2983571,-71.15683,1900
42.4241,-71.1691,1900
42.371099,-71.032646,1900
42.340447,-71.1125549,1900
42.3306231,-71.0372718,1900
42.3424462,-71.1056731,1900
42.3386894,-71.1126494,1900
42.3375964,-71.0468473,1900
42.3536,-71.1379,1900
42.384563,-71.0842001,1900
42.3319369,-71.1120601,1900
42.3789704,-71.1608756,1900
42.3541,-71.1324,1900
42.3551,-71.1262,1900
42.3288,-71.1251,1900
42.3869053,-71.1161498,1900
42.368984,-71.1620132,1900
42.2743081,-71.1407785,1900
42.3734472,-71.0879685,1900
42.303906,-71.066165,1900
42.351371,-71.154025,1900
42.3694539,-71.1632094,1900
42.3517,-71.161,1900
42.3522,-71.1611,1900
42.3522,-71.1611,1900
42.3435,-71.1446,1900
42.382176,-71.179484,1900
42.3178,-71.05905,1900
42.3973033,-71.0867008,1900
42.3789762,-71.1241774,1925
42.3379739,-71.1214784,1925
42.3379739,-71.1214784,1925
42.38462,-71.077984,1925
42.3867,-71.1298,1925
42.3455,-71.0843,1925
42.3455,-71.0843,1925
42.3455,-71.0843,1925
42.3455,-71.0843,1925
42.3601,-71.0856,1925
42.343331,-71.085797,1925
42.3735,-71.1569,1925
42.4309,-71.0578,1925
42.3019073,-71.1144727,1925
42.35934,-71.1437506,1925
42.2741,-71.1395,1925
42.3596,-71.1431,1925
42.380829,-71.1197623,1950
42.3723671,-71.0846167,1950
42.3459304,-71.0870971,1950
42.3856151,-71.1306007,1950
42.395333,-71.121863,1950
42.3794303,-71.1257306,1950
42.405126,-71.107944,1950
42.345282,-71.072564,1950
42.380944,-71.120253,1950
42.3419925,-71.0753489,1950
42.3471081,-71.1183127,1950
42.3415,-71.0888,1950
42.3414,-71.089,1950
42.3414,-71.089,1950
42.3414,-71.089,1950
42.3414,-71.089,1950
42.3423,-71.0904,1950
42.3415,-71.0888,1950
42.3415,-71.0888,1950
42.3414,-71.0892,1950
42.3414,-71.0892,1950
42.3414,-71.089,1950
42.3414,-71.089,1950
42.3414,-71.089,1950
42.3414,-71.089,1950
42.3414,-71.0892,1950
42.3414,-71.089,1950
42.3478838,-71.1291653,1950
42.3374579,-71.144141,1950
42.3426,-71.0981,1950
42.3435,-71.1227,1950
42.3416,-71.1276,1950
42.3682972,-71.1017425,1950
42.3603,-71.0682,1950
42.4280087,-71.0740464,1950
42.3485006,-71.1295024,1950
42.3526067,-71.1292802,1950
42.3586393,-71.1102599,1950
42.2924449,-71.1178209,1950
42.3437,-71.1239,1950
42.3603674,-71.0678209,1950
42.3307,-71.0437,1950
42.4251,-71.0662,1950
42.3675,-71.0544,1950
42.3521,-71.1297,1950
42.3356,-71.0418,1950
42.353649,-71.1292119,1950
42.2922527,-71.1160356,1950
42.3532362,-71.1383425,1950
42.3485981,-71.1393649,1950
42.3461,-71.1391,1950
42.3902042,-71.1079573,1950
42.403456,-71.12762,1950
42.3917213,-71.0359605,1950
42.3516,-71.1539,1950
42.3719282,-71.0868792,1950
42.349041,-71.163093,1950
42.310762,-71.068702,1950
42.3816,-71.1163,1975
42.3523512,-71.0654883,1975
42.3793009,-71.1231336,1975
42.3601,-71.0856,1975
42.3455,-71.0843,1975
42.357459,-71.062944,1975
42.311197,-71.1120257,1975
42.303247,-71.167109,1975
42.3301589,-71.0441109,1975
42.3699,-71.0874,1975
42.2861,-71.0485,1975
42.3497393,-71.0645303,2000
42.3841969,-71.078409,2000
42.3181855,-71.1798018,2000
42.3376,-71.0723,2000
42.3661,-71.0822,2000
42.348858,-71.091589,2000
42.3624563,-71.1074024,2000
42.3340838,-71.1048109,2000
42.3691756,-71.1042427,2000
42.3817636,-71.1196562,2000
42.3714878,-71.0332337,2000
42.3871478,-71.1409899,2000
42.3432015,-71.0828492,2000
42.3432015,-71.0828492,2000
42.3536608,-71.0790821,2000
42.3502564,-71.0916366,2000
42.346111,-71.072974,2000
42.346728,-71.0718321,2000
42.3437243,-71.0778669,2000
42.3409145,-71.0750089,2000
42.368894,-71.0999539,2000
42.363,-71.0542,2000
42.3434674,-71.0775222,2000
42.358829,-71.06994,2000
42.3956817,-71.1157193,2000
42.3745,-71.033436,2000
42.3505627,-71.0818396,2000
42.4283,-71.074,2000
42.3414,-71.0892,2000
42.3467,-71.1031,2000
42.3953072,-71.1142615,2000
42.3603102,-71.0677999,2000
42.3402498,-71.1287097,2000
42.3492718,-71.0887197,2000
42.3800429,-71.1524557,2000
42.2982,-71.1552,2000
42.3429,-71.0902,2000
42.3291,-71.0965,2000
42.3640007,-71.101393,2000
42.339228,-71.1351975,2000
42.352547,-71.161985,2000
42.2971179,-71.1576099,2000
42.3776303,-71.1094039,2000
42.3647724,-71.0534532,2000
42.3389373,-71.1558473,2000
42.3364831,-71.0508471,2000
42.3191899,-71.1818347,2000
42.3371944,-71.1522119,2000
42.348048,-71.091589,2000
42.3792,-71.0699,2000
42.3131,-71.1405,2000
42.356159,-71.1697457,2000
42.367192,-71.10666,2000
42.3560375,-71.1805197,2000
42.3798154,-71.1633253,2000
42.3572,-71.0679,2000
42.3912247,-71.1102078,2000
42.370474,-71.096879,2000
42.3390036,-71.1523227,2000
42.3485173,-71.116321,2000
42.3808,-71.1541,2000
42.3663,-71.0522,2000
42.355966,-71.162441,2000
42.355966,-71.162441,2000
42.3959912,-71.1003065,2000
42.3461186,-71.1462614,2000
42.293035,-71.049958,2000
42.3731313,-71.0962337,2000
42.35313,-71.155337,2000
42.35313,-71.155337,2000
42.3438,-71.1665,2000
42.4079831,-71.128019,2000
42.405439,-71.136602,2000
42.3730165,-71.0953295,2000
42.360063,-71.1317833,2000
42.3879,-71.1804,2000
42.413855,-71.149162,2000
42.3605,-71.1345,2000
42.4059873,-71.1371623,2000
42.397171,-71.115715,2000
42.3271,-71.1253,2000
42.3527,-71.1403,2000
42.29004,-71.1291948,2000
42.336836,-71.1503143,2000
42.350506,-71.136047,2000
42.3523093,-71.1400793,2000
42.3371,-71.1494,2000
42.3538,-71.1676,2000
42.3192801,-71.1819855,2000
42.3192801,-71.1819855,2000
42.3059,-71.0792,2000
42.2760559,-71.0718009,2000
42.3841969,-71.078409,2025
42.3455,-71.0843,2025
42.3455,-71.0843,2025
42.3454,-71.0845,2025
42.3852,-71.0778,2025
42.3822585,-71.157935,2025
42.3402828,-71.1467904,2025
42.2806,-71.1599,2025
42.3407758,-71.0937187,2025
42.4054,-71.0785,2025
42.3530694,-71.081291,2050
42.3530694,-71.081291,2050
42.3441,-71.0862,2050
42.3441,-71.0862,2050
42.3483477,-71.1182793,2050
42.3486449,-71.1197578,2050
42.3473,-71.1168,2050
42.3455,-71.0843,2050
42.3428598,-71.097015,2050
42.2987,-71.1577,2050
42.3502,-71.1077,2050
42.3394761,-71.1313293,2050
42.338479,-71.1290321,2050
42.341,-71.1183,2050
42.332879,-71.10941,2050
42.3866,-71.0134,2050
42.3536,-71.1292,2050
42.3536,-71.1292,2050
42.3536,-71.1292,2050
42.3452313,-71.0817967,2075
42.4021,-71.0811,2075
42.3691,-71.1088,2075
42.3455,-71.0843,2075
42.3396,-71.0725,2075
42.3212351,-71.1144956,2075
42.3755,-71.0535,2100
42.343123,-71.064837,2100
42.3356,-71.0841,2100
42.3436022,-71.0723281,2100
42.3428248,-71.0737836,2100
42.3762989,-71.1409367,2100
42.3491345,-71.0670349,2100
42.349282,-71.067095,2100
42.3506931,-71.0776531,2100
42.3784339,-71.1238254,2100
42.3342,-71.1009,2100
42.3399,-71.1309,2100
42.3455,-71.0843,2100
42.3806924,-71.1412774,2100
42.3956991,-71.1205034,2100
42.3851543,-71.1129233,2100
42.3431052,-71.0995947,2100
42.343937,-71.0899119,2100
42.338901,-71.0811361,2100
42.338901,-71.0811361,2100
42.3733975,-71.0981125,2100
42.3733975,-71.0981125,2100
42.3417124,-71.1281902,2100
42.3432035,-71.0945633,2100
42.3466807,-71.1046873,2100
42.3546379,-71.1805687,2100
42.3965144,-71.1223426,2100
42.3752549,-71.1459304,2100
42.3410819,-71.0893918,2100
42.3670991,-71.0954147,2100
42.3429898,-71.0949657,2100
42.3011,-71.1576,2100
42.3594723,-71.0707798,2100
42.3605,-71.1314,2100
42.3466294,-71.1387761,2100
42.3811414,-71.092725,2100
42.3734752,-71.1005247,2100
42.3734752,-71.1005247,2100
42.3322994,-71.0352781,2100
42.3708078,-71.1096223,2100
42.3331243,-71.035308,2100
42.3663546,-71.0547251,2100
42.3603043,-71.0669244,2100
42.3312669,-71.098663,2100
42.366675,-71.0842732,2100
42.3356,-71.0841,2100
42.4283,-71.074,2100
42.3601,-71.0856,2100
42.4268,-71.0714,2100
42.3423,-71.0904,2100
42.337,-71.0864,2100
42.3434,-71.1172,2100
42.3414,-71.1464,2100
42.3473,-71.1072,2100
42.3461,-71.1048,2100
42.4011436,-71.1164492,2100
42.3489871,-71.1397405,2100
42.352874,-71.129228,2100
42.3722874,-71.0897695,2100
42.348093,-71.0881015,2100
42.3843632,-71.1004238,2100
42.3670991,-71.0954147,2100
42.3354403,-71.1249394,2100
42.3523243,-71.1269159,2100
42.371602,-71.090146,2100
42.3503426,-71.1478701,2100
42.3492044,-71.1300279,2100
42.3506802,-71.1325528,2100
42.3861048,-71.1138125,2100
42.33734,-71.083983,2100
42.334,-71.1269,2100
42.350903,-71.152384,2100
42.3238,-71.1118,2100
42.3593263,-71.1369703,2100
42.352931,-71.154136,2100
42.352931,-71.154136,2100
42.405101,-71.130158,2100
42.3372311,-71.1753641,2100
42.342671,-71.165325,2100
42.379387,-71.104261,2100
42.4030484,-71.127044,2100
42.282989,-71.127823,2100
42.3528271,-71.1677756,2100
42.354224,-71.1324093,2100
42.3533,-71.1566,2100
42.3537,-71.1499,2100
42.3530541,-71.1685733,2100
42.349035,-71.1357596,2100
42.3855151,-71.0996366,2100
42.3527,-71.1391,2100
42.3511,-71.1428,2100
42.401557,-71.1226381,2100
42.4145109,-71.1237034,2100
42.3867,-71.1298,2125
42.3455,-71.0843,2125
42.373859,-71.097803,2125
42.3382395,-71.1527297,2125
42.3536326,-71.1372616,2125
42.3657115,-71.0823771,2150
42.3542209,-71.0769595,2150
42.365568,-71.067381,2150
42.3366875,-71.0690294,2150
42.4095625,-71.0754419,2150
42.4095625,-71.0754419,2150
42.3376,-71.0723,2150
42.3645,-71.0688,2150
42.3611226,-71.0651409,2150
42.3436022,-71.0723281,2150
42.3663948,-71.0514301,2150
42.396045,-71.116629,2150
42.34132,-71.1200153,2150
42.3210168,-71.1165858,2150
42.3503,-71.1411,2150
42.3502,-71.1411,2150
42.3939294,-71.0960589,2150
42.341364,-71.1468257,2150
42.3503,-71.1411,2150
42.3649,-71.0832,2175
42.3436972,-71.0974152,2175
42.3478,-71.0378,2175
42.3846,-71.078,2175
42.3626,-71.052,2175
42.3473,-71.1172,2175
42.3415158,-71.1415648,2175
42.3928214,-71.1119532,2175
42.3418861,-71.1423761,2175
42.3660557,-71.0512806,2200
42.3449174,-71.0701522,2200
42.3595461,-71.0677306,2200
42.3524473,-71.0835338,2200
42.3488,-71.074,2200
42.3436885,-71.076762,2200
42.3439099,-71.0758998,2200
42.3620086,-71.0525783,2200
42.3678329,-71.1076932,2200
42.3678329,-71.1076932,2200
42.3674151,-71.1070038,2200
42.3675,-71.0534,2200
42.364268,-71.065777,2200
42.3498,-71.0867,2200
42.3577101,-71.0534251,2200
42.3516992,-71.0781357,2200
42.3601,-71.0856,2200
42.3376,-71.0723,2200
42.3376,-71.0723,2200
42.3376,-71.0723,2200
42.3403,-71.1268,2200
42.3403,-71.1268,2200
42.3649469,-71.051788,2200
42.348667,-71.13117,2200
42.396204,-71.128824,2200
42.3698686,-71.0873854,2200
42.3670299,-71.054277,2200
42.343222,-71.086936,2200
42.34685,-71.134674,2200
42.3465504,-71.0908159,2200
42.3465504,-71.0908159,2200
42.33296,-71.1013345,2200
42.3732,-71.1027,2200
42.364,-71.0563,2200
42.3738975,-71.102094,2200
42.3651663,-71.0932918,2200
42.330385,-71.1243885,2200
42.4302,-71.142,2200
42.378046,-71.096506,2200
42.3653084,-71.0530473,2200
42.3472838,-71.1166145,2200
42.3769,-71.0956,2200
42.3824196,-71.1310017,2200
42.34148,-71.12442,2200
42.3671419,-71.0545164,2200
42.343849,-71.06769,2200
42.3660415,-71.0531248,2200
42.367,-71.0546,2200
42.3474,-71.1177,2200
42.3411,-71.0875,2200
42.3428,-71.097,2200
42.362255,-71.1135585,2200
42.347588,-71.13823,2200
42.3507441,-71.1298433,2200
42.330074,-71.0984941,2200
42.3998474,-71.1252367,2200
42.33816,-71.1533589,2200
42.3437,-71.1491,2200
42.3407,-71.1531,2200
42.3491439,-71.1330307,2200
